order_id,order_date,order_time,crop_type,state,season,quantity_quintals,price_per_quintal_inr,total_value_inr,quality_grade,buyer_type,buyer_id,status,payment_status,created_timestamp
ORD-00001148,01-01-2025,56:17.3,sunflower,Punjab,rabi,252.09,3910.69,985841.46,A,retailer,BUYER-00528,completed,pending,2025-01-01T10:56:17.336399
ORD-00001149,01-01-2025,56:17.3,sesame,Telangana,rabi,56.06,7380.41,413768.49,C,exporter,BUYER-00650,completed,paid,2025-01-01T10:56:17.336399
ORD-00001150,01-01-2025,56:17.3,soybean,Uttar Pradesh,rabi,247.43,4342.43,1074427.25,C,processor,BUYER-00164,completed,pending,2025-01-01T10:56:17.336399
ORD-00001151,01-01-2025,56:17.3,soybean,Madhya Pradesh,rabi,338.2,4559.74,1542096.85,B,exporter,BUYER-00686,completed,partial,2025-01-01T10:56:17.336399
ORD-00001152,02-01-2025,56:17.3,sesame,Punjab,rabi,259.42,6973.62,1809107.92,C,exporter,BUYER-00888,pending,pending,2025-01-02T10:56:17.336399
ORD-00001153,02-01-2025,56:17.3,sunflower,Telangana,rabi,694.2,3562.31,2472964.1,A,processor,BUYER-00494,delivered,partial,2025-01-02T10:56:17.336399
ORD-00001154,02-01-2025,56:17.3,groundnut,Madhya Pradesh,rabi,312.48,5856.4,1830013.53,C,exporter,BUYER-00390,completed,pending,2025-01-02T10:56:17.336399
ORD-00001155,02-01-2025,56:17.3,sunflower,Bihar,rabi,341.01,3610.31,1231169.39,C,exporter,BUYER-00956,delivered,paid,2025-01-02T10:56:17.336399
ORD-00001156,03-01-2025,56:17.3,groundnut,Rajasthan,rabi,597.84,5459.68,3263992.35,C,trader,BUYER-00568,delivered,pending,2025-01-03T10:56:17.336399
ORD-00001157,03-01-2025,56:17.3,groundnut,Odisha,rabi,412.4,5061.69,2087462.87,C,trader,BUYER-00570,delivered,pending,2025-01-03T10:56:17.336399
ORD-00001158,04-01-2025,56:17.3,mustard,Maharashtra,rabi,841.35,5280.45,4442704.54,A,exporter,BUYER-00680,completed,pending,2025-01-04T10:56:17.336399
ORD-00001159,04-01-2025,56:17.3,mustard,Uttar Pradesh,rabi,550.11,5015.02,2758831.1,A,trader,BUYER-00549,delivered,partial,2025-01-04T10:56:17.336399
ORD-00001160,04-01-2025,56:17.3,sesame,Rajasthan,rabi,319.01,6342.81,2023439.36,C,processor,BUYER-00063,delivered,partial,2025-01-04T10:56:17.336399
ORD-00001161,04-01-2025,56:17.3,soybean,Telangana,rabi,78.44,4424.29,347038.21,C,processor,BUYER-00185,delivered,partial,2025-01-04T10:56:17.336399
ORD-00001162,05-01-2025,56:17.3,mustard,Gujarat,rabi,296.75,4803.79,1425539.64,C,exporter,BUYER-00573,completed,partial,2025-01-05T10:56:17.336399
ORD-00001163,05-01-2025,56:17.3,groundnut,Haryana,rabi,493.83,4464.17,2204545.47,A,exporter,BUYER-00988,delivered,paid,2025-01-05T10:56:17.336399
ORD-00001164,06-01-2025,56:17.3,sunflower,Karnataka,rabi,183.53,4042.77,741953.5,C,exporter,BUYER-00934,delivered,partial,2025-01-06T10:56:17.336399
ORD-00001165,06-01-2025,56:17.3,sunflower,Haryana,rabi,376.55,3526.67,1327975.82,C,retailer,BUYER-00038,completed,partial,2025-01-06T10:56:17.336399
ORD-00001166,06-01-2025,56:17.3,soybean,Odisha,rabi,40.94,4522.17,185143.55,C,exporter,BUYER-00714,completed,partial,2025-01-06T10:56:17.336399
ORD-00001167,06-01-2025,56:17.3,sesame,Uttar Pradesh,rabi,490.73,6981.21,3425918.99,B,processor,BUYER-00963,delivered,paid,2025-01-06T10:56:17.336399
ORD-00001168,07-01-2025,56:17.3,sunflower,Gujarat,rabi,822.74,3738.67,3075965.19,A,processor,BUYER-00964,pending,partial,2025-01-07T10:56:17.336399
ORD-00001169,07-01-2025,56:17.3,mustard,Telangana,rabi,259.39,4526.12,1174046.44,B,processor,BUYER-00444,completed,paid,2025-01-07T10:56:17.336399
ORD-00001170,08-01-2025,56:17.3,groundnut,Punjab,rabi,371.91,5255.46,1954577.27,C,processor,BUYER-00277,completed,partial,2025-01-08T10:56:17.336399
ORD-00001171,08-01-2025,56:17.3,groundnut,Uttar Pradesh,rabi,530.11,4539.55,2406469.31,C,trader,BUYER-00856,delivered,partial,2025-01-08T10:56:17.336399
ORD-00001172,08-01-2025,56:17.3,sesame,Uttar Pradesh,rabi,503.24,6125.2,3082420.7,A,retailer,BUYER-00544,pending,pending,2025-01-08T10:56:17.336399
ORD-00001173,08-01-2025,56:17.3,sunflower,Punjab,rabi,473.84,4126.45,1955276.86,C,trader,BUYER-00622,delivered,partial,2025-01-08T10:56:17.336399
ORD-00001174,09-01-2025,56:17.3,sunflower,Madhya Pradesh,rabi,272.17,3539.51,963344.27,C,processor,BUYER-00848,pending,partial,2025-01-09T10:56:17.336399
ORD-00001175,09-01-2025,56:17.3,mustard,Rajasthan,rabi,782.04,4227.7,3306249.94,B,processor,BUYER-00137,delivered,partial,2025-01-09T10:56:17.336399
ORD-00001176,09-01-2025,56:17.3,soybean,Maharashtra,rabi,53,4943.98,262038.3,C,trader,BUYER-00039,completed,pending,2025-01-09T10:56:17.336399
ORD-00001177,10-01-2025,56:17.3,soybean,Karnataka,rabi,170.83,4897.56,836658.42,B,exporter,BUYER-00087,pending,pending,2025-01-10T10:56:17.336399
ORD-00001178,10-01-2025,56:17.3,mustard,Gujarat,rabi,854.12,5316.62,4541018.86,B,exporter,BUYER-00963,pending,paid,2025-01-10T10:56:17.336399
ORD-00001179,10-01-2025,56:17.3,groundnut,Uttar Pradesh,rabi,489.62,4440.67,2174249.25,A,retailer,BUYER-00457,pending,pending,2025-01-10T10:56:17.336399
ORD-00001180,11-01-2025,56:17.3,sunflower,Gujarat,rabi,500.44,3698.65,1850945.41,A,trader,BUYER-00672,pending,paid,2025-01-11T10:56:17.336399
ORD-00001181,11-01-2025,56:17.3,groundnut,Maharashtra,rabi,847.73,4778.17,4050595.54,A,processor,BUYER-00919,completed,partial,2025-01-11T10:56:17.336399
ORD-00001182,12-01-2025,56:17.3,mustard,Bihar,rabi,159.2,4082.87,650008.48,B,retailer,BUYER-00450,completed,paid,2025-01-12T10:56:17.336399
ORD-00001183,12-01-2025,56:17.3,mustard,Uttar Pradesh,rabi,425.92,5216.78,2221949.29,C,exporter,BUYER-00606,pending,paid,2025-01-12T10:56:17.336399
ORD-00001184,13-01-2025,56:17.3,mustard,Haryana,rabi,493.28,4577.13,2257786.31,B,exporter,BUYER-00638,delivered,pending,2025-01-13T10:56:17.336399
ORD-00001185,13-01-2025,56:17.3,groundnut,Rajasthan,rabi,205.57,5809.73,1194295.65,B,processor,BUYER-00974,pending,pending,2025-01-13T10:56:17.336399
ORD-00001186,13-01-2025,56:17.3,groundnut,Odisha,rabi,106.77,5410.04,577610.12,C,trader,BUYER-00115,delivered,partial,2025-01-13T10:56:17.336399
ORD-00001187,14-01-2025,56:17.3,sesame,Telangana,rabi,275.71,6710.12,1850038.69,A,processor,BUYER-00206,pending,pending,2025-01-14T10:56:17.336399
ORD-00001188,14-01-2025,56:17.3,sunflower,Madhya Pradesh,rabi,156.15,3507.85,547745.73,C,exporter,BUYER-00127,pending,paid,2025-01-14T10:56:17.336399
ORD-00001189,14-01-2025,56:17.3,groundnut,Odisha,rabi,158.5,4762.5,754853.79,C,trader,BUYER-00412,delivered,partial,2025-01-14T10:56:17.336399
ORD-00001190,15-01-2025,56:17.3,soybean,Haryana,rabi,151.5,4386.3,664524.04,C,processor,BUYER-00958,completed,pending,2025-01-15T10:56:17.336399
ORD-00001191,15-01-2025,56:17.3,soybean,Bihar,rabi,169.79,4741.62,805078.61,C,trader,BUYER-00936,pending,paid,2025-01-15T10:56:17.336399
ORD-00001192,15-01-2025,56:17.3,sunflower,Haryana,rabi,599.45,3425.73,2053560.95,A,exporter,BUYER-00946,delivered,partial,2025-01-15T10:56:17.336399
ORD-00001193,15-01-2025,56:17.3,mustard,Punjab,rabi,277.94,4867.23,1352782.66,C,trader,BUYER-00897,delivered,pending,2025-01-15T10:56:17.336399
ORD-00001194,16-01-2025,56:17.3,sunflower,Andhra Pradesh,rabi,88.87,4307.43,382784.74,A,processor,BUYER-00560,pending,partial,2025-01-16T10:56:17.336399
ORD-00001195,16-01-2025,56:17.3,sunflower,Odisha,rabi,285.12,3363.61,959042.44,C,trader,BUYER-00925,completed,partial,2025-01-16T10:56:17.336399
ORD-00001196,16-01-2025,56:17.3,mustard,Punjab,rabi,522.92,5491.83,2871766.66,A,processor,BUYER-00017,pending,pending,2025-01-16T10:56:17.336399
ORD-00001197,17-01-2025,56:17.3,sesame,Maharashtra,rabi,118.67,7016.36,832641.9,B,exporter,BUYER-00451,completed,paid,2025-01-17T10:56:17.336399
ORD-00001198,17-01-2025,56:17.3,sesame,Madhya Pradesh,rabi,153.3,6515.22,998768.63,B,trader,BUYER-00821,completed,partial,2025-01-17T10:56:17.336399
ORD-00001199,17-01-2025,56:17.3,sunflower,Andhra Pradesh,rabi,493.28,3926.92,1937088.37,B,processor,BUYER-00171,pending,paid,2025-01-17T10:56:17.336399
ORD-00001200,17-01-2025,56:17.3,sesame,Rajasthan,rabi,64.21,6449.8,414128.33,C,retailer,BUYER-00207,pending,pending,2025-01-17T10:56:17.336399
ORD-00001201,18-01-2025,56:17.3,sunflower,Rajasthan,rabi,475.89,4015.04,1910727.15,B,retailer,BUYER-00380,delivered,paid,2025-01-18T10:56:17.336399
ORD-00001202,18-01-2025,56:17.3,sesame,Maharashtra,rabi,522.64,6951.07,3632927.73,B,processor,BUYER-00073,completed,partial,2025-01-18T10:56:17.336399
ORD-00001203,19-01-2025,56:17.3,groundnut,Uttar Pradesh,rabi,447.25,5783.71,2586757.63,B,exporter,BUYER-00425,completed,partial,2025-01-19T10:56:17.336399
ORD-00001204,19-01-2025,56:17.3,mustard,Odisha,rabi,291.9,4560.42,1331198.72,C,retailer,BUYER-00745,completed,partial,2025-01-19T10:56:17.336399
ORD-00001205,20-01-2025,56:17.3,sunflower,Maharashtra,rabi,342.17,3439.12,1176755.94,C,trader,BUYER-00962,completed,paid,2025-01-20T10:56:17.336399
ORD-00001206,20-01-2025,56:17.3,groundnut,Uttar Pradesh,rabi,400.3,5175.58,2071765.06,B,exporter,BUYER-00139,delivered,pending,2025-01-20T10:56:17.336399
ORD-00001207,20-01-2025,56:17.3,sesame,Karnataka,rabi,75.66,6281.26,475230.08,B,exporter,BUYER-00232,delivered,pending,2025-01-20T10:56:17.336399
ORD-00001208,20-01-2025,56:17.3,groundnut,Haryana,rabi,89.74,4858.18,435980.13,B,processor,BUYER-00194,delivered,pending,2025-01-20T10:56:17.336399
ORD-00001209,21-01-2025,56:17.3,mustard,Bihar,rabi,340.05,4341.68,1476405.36,B,processor,BUYER-00872,completed,partial,2025-01-21T10:56:17.336399
ORD-00001210,21-01-2025,56:17.3,sunflower,Gujarat,rabi,631.32,3305.88,2087065.6,C,trader,BUYER-00825,delivered,pending,2025-01-21T10:56:17.336399
ORD-00001211,21-01-2025,56:17.3,sunflower,Madhya Pradesh,rabi,767.16,3743.55,2871893.01,B,exporter,BUYER-00333,delivered,partial,2025-01-21T10:56:17.336399
ORD-00001212,22-01-2025,56:17.3,groundnut,Odisha,rabi,505.05,4781.22,2414757.46,C,retailer,BUYER-00221,pending,pending,2025-01-22T10:56:17.336399
ORD-00001213,22-01-2025,56:17.3,groundnut,Telangana,rabi,325.7,4921.01,1602787.76,C,processor,BUYER-00851,pending,paid,2025-01-22T10:56:17.336399
ORD-00001214,23-01-2025,56:17.3,soybean,Maharashtra,rabi,162.03,4327.92,701264.58,B,processor,BUYER-00059,pending,paid,2025-01-23T10:56:17.336399
ORD-00001215,23-01-2025,56:17.3,mustard,Telangana,rabi,635.88,4619.25,2937284.29,A,trader,BUYER-00572,delivered,paid,2025-01-23T10:56:17.336399
ORD-00001216,23-01-2025,56:17.3,soybean,Maharashtra,rabi,234.14,4711.58,1103192.9,C,processor,BUYER-00619,completed,partial,2025-01-23T10:56:17.336399
ORD-00001217,23-01-2025,56:17.3,groundnut,Punjab,rabi,618,5011.59,3097151.24,C,processor,BUYER-00898,pending,paid,2025-01-23T10:56:17.336399
ORD-00001218,24-01-2025,56:17.3,soybean,Punjab,rabi,339.8,4328.88,1470972.74,A,exporter,BUYER-00671,pending,partial,2025-01-24T10:56:17.336399
ORD-00001219,24-01-2025,56:17.3,sesame,Rajasthan,rabi,489.48,7031.98,3442032.86,A,retailer,BUYER-00719,delivered,pending,2025-01-24T10:56:17.336399
ORD-00001220,24-01-2025,56:17.3,mustard,Bihar,rabi,110.43,4916.66,542957.66,A,exporter,BUYER-00201,delivered,pending,2025-01-24T10:56:17.336399
ORD-00001221,25-01-2025,56:17.3,sunflower,Andhra Pradesh,rabi,439.58,3824.02,1680974.85,A,processor,BUYER-00830,delivered,paid,2025-01-25T10:56:17.336399
ORD-00001222,25-01-2025,56:17.3,mustard,Gujarat,rabi,822.7,4825.93,3970302.94,B,processor,BUYER-00721,delivered,pending,2025-01-25T10:56:17.336399
ORD-00001223,25-01-2025,56:17.3,groundnut,Uttar Pradesh,rabi,117.13,4743.3,555564.58,A,exporter,BUYER-00044,completed,partial,2025-01-25T10:56:17.336399
ORD-00001224,26-01-2025,56:17.3,mustard,Rajasthan,rabi,315.36,5033.98,1587527.74,C,exporter,BUYER-00895,completed,paid,2025-01-26T10:56:17.336399
ORD-00001225,26-01-2025,56:17.3,sesame,Gujarat,rabi,608.42,6987.46,4251334.83,A,processor,BUYER-00401,delivered,partial,2025-01-26T10:56:17.336399
ORD-00001226,27-01-2025,56:17.3,sunflower,Madhya Pradesh,rabi,603.6,3723.81,2247685.04,A,processor,BUYER-00858,completed,partial,2025-01-27T10:56:17.336399
ORD-00001227,27-01-2025,56:17.3,sunflower,Uttar Pradesh,rabi,807.49,3889.84,3141018.22,A,exporter,BUYER-00470,completed,partial,2025-01-27T10:56:17.336399
ORD-00001228,27-01-2025,56:17.3,soybean,Maharashtra,rabi,244.12,4239.32,1034909.24,C,exporter,BUYER-00445,delivered,paid,2025-01-27T10:56:17.336399
ORD-00001229,27-01-2025,56:17.3,sunflower,Gujarat,rabi,484.09,3538.87,1713142.02,C,processor,BUYER-00520,pending,partial,2025-01-27T10:56:17.336399
ORD-00001230,28-01-2025,56:17.3,mustard,Uttar Pradesh,rabi,245.49,4943.67,1213615.1,B,exporter,BUYER-00386,pending,paid,2025-01-28T10:56:17.336399
ORD-00001231,28-01-2025,56:17.3,sesame,Karnataka,rabi,260.48,7295.29,1900257.7,A,exporter,BUYER-00300,pending,pending,2025-01-28T10:56:17.336399
ORD-00001232,28-01-2025,56:17.3,soybean,Punjab,rabi,203.59,4578.2,932080.75,C,trader,BUYER-00730,delivered,partial,2025-01-28T10:56:17.336399
ORD-00001233,28-01-2025,56:17.3,sunflower,Gujarat,rabi,708.38,3666.39,2597186.83,A,processor,BUYER-00858,delivered,partial,2025-01-28T10:56:17.336399
ORD-00001234,29-01-2025,56:17.3,sunflower,Madhya Pradesh,rabi,540.98,4137.72,2238406.96,B,trader,BUYER-00384,pending,paid,2025-01-29T10:56:17.336399
ORD-00001235,29-01-2025,56:17.3,groundnut,Haryana,rabi,561.72,5251.87,2950060.21,A,exporter,BUYER-00195,pending,paid,2025-01-29T10:56:17.336399
ORD-00001236,29-01-2025,56:17.3,sunflower,Odisha,rabi,522.2,3955.47,2065551.83,B,processor,BUYER-00129,pending,partial,2025-01-29T10:56:17.336399
ORD-00001237,29-01-2025,56:17.3,sunflower,Uttar Pradesh,rabi,516.54,4171.55,2154767.23,A,exporter,BUYER-00917,pending,paid,2025-01-29T10:56:17.336399
ORD-00001238,30-01-2025,56:17.3,groundnut,Maharashtra,rabi,410.22,5441.35,2232126.15,A,processor,BUYER-00903,pending,partial,2025-01-30T10:56:17.336399
ORD-00001239,30-01-2025,56:17.3,groundnut,Uttar Pradesh,rabi,291.67,5452.67,1590396.74,B,processor,BUYER-00975,pending,partial,2025-01-30T10:56:17.336399
ORD-00001240,30-01-2025,56:17.3,sunflower,Uttar Pradesh,rabi,502.01,3756.14,1885621.35,C,exporter,BUYER-00887,completed,paid,2025-01-30T10:56:17.336399
ORD-00001241,31-01-2025,56:17.3,sunflower,Maharashtra,rabi,682.79,4111.98,2807622.59,B,processor,BUYER-00340,delivered,paid,2025-01-31T10:56:17.336399
ORD-00001242,31-01-2025,56:17.3,groundnut,Bihar,rabi,207.13,5094.46,1055195.13,C,exporter,BUYER-00769,pending,partial,2025-01-31T10:56:17.336399
ORD-00001243,31-01-2025,56:17.3,groundnut,Odisha,rabi,263.97,4831.85,1275469.7,C,retailer,BUYER-00893,completed,paid,2025-01-31T10:56:17.336399
ORD-00001244,01-02-2025,56:17.3,groundnut,Uttar Pradesh,rabi,620.74,5705.95,3541889.76,C,processor,BUYER-00828,delivered,partial,2025-02-01T10:56:17.336399
ORD-00001245,01-02-2025,56:17.3,soybean,Karnataka,rabi,32.42,4725.24,153190.2,C,retailer,BUYER-00902,completed,paid,2025-02-01T10:56:17.336399
ORD-00001246,02-02-2025,56:17.3,soybean,Andhra Pradesh,rabi,310.58,5023.96,1560338.98,A,exporter,BUYER-00744,pending,paid,2025-02-02T10:56:17.336399
ORD-00001247,02-02-2025,56:17.3,sesame,Madhya Pradesh,rabi,494.17,6376.02,3150828.53,A,processor,BUYER-00077,delivered,partial,2025-02-02T10:56:17.336399
ORD-00001248,03-02-2025,56:17.3,sesame,Karnataka,rabi,99.84,6983.61,697265.4,A,retailer,BUYER-00993,delivered,pending,2025-02-03T10:56:17.336399
ORD-00001249,03-02-2025,56:17.3,mustard,Telangana,rabi,534.84,4176.85,2233961.47,A,retailer,BUYER-00688,delivered,paid,2025-02-03T10:56:17.336399
ORD-00001250,03-02-2025,56:17.3,soybean,Punjab,rabi,334.22,5044.18,1685858.59,A,trader,BUYER-00957,completed,paid,2025-02-03T10:56:17.336399
ORD-00001251,04-02-2025,56:17.3,sunflower,Rajasthan,rabi,587.17,3998.66,2347880.04,B,retailer,BUYER-00451,pending,pending,2025-02-04T10:56:17.336399
ORD-00001252,04-02-2025,56:17.3,sesame,Rajasthan,rabi,493.94,5995.92,2961644.23,B,retailer,BUYER-00655,pending,paid,2025-02-04T10:56:17.336399
ORD-00001253,04-02-2025,56:17.3,groundnut,Madhya Pradesh,rabi,269.01,4916.24,1322526.46,C,exporter,BUYER-00803,completed,paid,2025-02-04T10:56:17.336399
ORD-00001254,04-02-2025,56:17.3,mustard,Madhya Pradesh,rabi,138.45,4599.01,636738.92,A,processor,BUYER-00499,completed,paid,2025-02-04T10:56:17.336399
ORD-00001255,05-02-2025,56:17.3,sesame,Andhra Pradesh,rabi,260.59,6134.92,1598685.9,B,exporter,BUYER-00304,pending,paid,2025-02-05T10:56:17.336399
ORD-00001256,05-02-2025,56:17.3,groundnut,Rajasthan,rabi,251.44,4444.56,1117560.54,C,trader,BUYER-00415,pending,pending,2025-02-05T10:56:17.336399
ORD-00001257,05-02-2025,56:17.3,mustard,Karnataka,rabi,756.4,4978.19,3765509.55,A,processor,BUYER-00992,pending,paid,2025-02-05T10:56:17.336399
ORD-00001258,06-02-2025,56:17.3,mustard,Punjab,rabi,901.2,4972.12,4480865.01,A,trader,BUYER-00355,delivered,pending,2025-02-06T10:56:17.336399
ORD-00001259,06-02-2025,56:17.3,soybean,Haryana,rabi,357.05,4385,1565657.19,A,retailer,BUYER-00125,completed,partial,2025-02-06T10:56:17.336399
ORD-00001260,06-02-2025,56:17.3,soybean,Punjab,rabi,207.32,4609.28,955597.21,B,retailer,BUYER-00573,delivered,partial,2025-02-06T10:56:17.336399
ORD-00001261,06-02-2025,56:17.3,groundnut,Andhra Pradesh,rabi,576.69,5563.49,3208400.77,A,retailer,BUYER-00450,completed,paid,2025-02-06T10:56:17.336399
ORD-00001262,07-02-2025,56:17.3,mustard,Uttar Pradesh,rabi,247.95,4913.53,1218307.3,A,retailer,BUYER-00048,pending,paid,2025-02-07T10:56:17.336399
ORD-00001263,07-02-2025,56:17.3,soybean,Bihar,rabi,152.92,5078.05,776534.8,B,trader,BUYER-00622,completed,pending,2025-02-07T10:56:17.336399
ORD-00001264,07-02-2025,56:17.3,sunflower,Telangana,rabi,203.27,3935.12,799891.54,C,exporter,BUYER-00191,completed,paid,2025-02-07T10:56:17.336399
ORD-00001265,08-02-2025,56:17.3,soybean,Haryana,rabi,197.45,4423.13,873350.74,A,retailer,BUYER-00562,completed,pending,2025-02-08T10:56:17.336399
ORD-00001266,08-02-2025,56:17.3,sesame,Madhya Pradesh,rabi,443.59,7093.61,3146678.91,A,retailer,BUYER-00468,pending,pending,2025-02-08T10:56:17.336399
ORD-00001267,08-02-2025,56:17.3,sesame,Punjab,rabi,468.24,6507.81,3047213.19,B,exporter,BUYER-00288,completed,partial,2025-02-08T10:56:17.336399
ORD-00001268,08-02-2025,56:17.3,sunflower,Karnataka,rabi,397.24,3999.26,1588682.88,A,trader,BUYER-00567,completed,paid,2025-02-08T10:56:17.336399
ORD-00001269,09-02-2025,56:17.3,groundnut,Odisha,rabi,277.83,5889.04,1636146.56,B,retailer,BUYER-00277,delivered,paid,2025-02-09T10:56:17.336399
ORD-00001270,09-02-2025,56:17.3,soybean,Uttar Pradesh,rabi,184.5,3898.43,719260.85,C,exporter,BUYER-00571,completed,pending,2025-02-09T10:56:17.336399
ORD-00001271,09-02-2025,56:17.3,groundnut,Karnataka,rabi,436.45,5431.88,2370760.73,C,exporter,BUYER-00458,completed,pending,2025-02-09T10:56:17.336399
ORD-00001272,10-02-2025,56:17.3,sunflower,Rajasthan,rabi,172.02,3954.97,680330.03,B,retailer,BUYER-00260,pending,pending,2025-02-10T10:56:17.336399
ORD-00001273,10-02-2025,56:17.3,sunflower,Karnataka,rabi,307.09,3462.75,1063372.63,B,retailer,BUYER-00406,completed,partial,2025-02-10T10:56:17.336399
ORD-00001274,10-02-2025,56:17.3,sesame,Maharashtra,rabi,298.15,6827.13,2035496.46,B,retailer,BUYER-00093,completed,pending,2025-02-10T10:56:17.336399
ORD-00001275,11-02-2025,56:17.3,mustard,Gujarat,rabi,303.31,4107.57,1245853.09,A,trader,BUYER-00112,completed,pending,2025-02-11T10:56:17.336399
ORD-00001276,11-02-2025,56:17.3,sesame,Rajasthan,rabi,48.5,5859.3,284163.94,C,retailer,BUYER-00207,pending,partial,2025-02-11T10:56:17.336399
ORD-00001277,11-02-2025,56:17.3,groundnut,Madhya Pradesh,rabi,768.91,5672.39,4361528.24,B,exporter,BUYER-00222,completed,partial,2025-02-11T10:56:17.336399
ORD-00001278,12-02-2025,56:17.3,mustard,Uttar Pradesh,rabi,535.75,4783.43,2562744.92,B,processor,BUYER-00094,pending,pending,2025-02-12T10:56:17.336399
ORD-00001279,12-02-2025,56:17.3,groundnut,Karnataka,rabi,670.09,5331.82,3572802.02,B,exporter,BUYER-00945,pending,paid,2025-02-12T10:56:17.336399
ORD-00001280,12-02-2025,56:17.3,sesame,Rajasthan,rabi,138.33,7321.55,1012769.93,C,processor,BUYER-00538,delivered,paid,2025-02-12T10:56:17.336399
ORD-00001281,13-02-2025,56:17.3,soybean,Uttar Pradesh,rabi,174.86,4304.15,752629.83,C,processor,BUYER-00150,delivered,partial,2025-02-13T10:56:17.336399
ORD-00001282,13-02-2025,56:17.3,mustard,Uttar Pradesh,rabi,539.03,4175.8,2250876.63,C,processor,BUYER-00986,delivered,pending,2025-02-13T10:56:17.336399
ORD-00001283,13-02-2025,56:17.3,groundnut,Madhya Pradesh,rabi,126.8,5366.68,680486.41,C,processor,BUYER-00628,pending,partial,2025-02-13T10:56:17.336399
ORD-00001284,13-02-2025,56:17.3,mustard,Karnataka,rabi,308.79,5074.58,1566984.89,A,trader,BUYER-00747,delivered,paid,2025-02-13T10:56:17.336399
ORD-00001285,14-02-2025,56:17.3,soybean,Maharashtra,rabi,215.05,5142.85,1105986.2,B,trader,BUYER-00952,completed,partial,2025-02-14T10:56:17.336399
ORD-00001286,14-02-2025,56:17.3,mustard,Punjab,rabi,195,5141.89,1002667.76,C,processor,BUYER-00088,delivered,pending,2025-02-14T10:56:17.336399
ORD-00001287,14-02-2025,56:17.3,groundnut,Odisha,rabi,571.28,4615.34,2636652.21,B,retailer,BUYER-00179,delivered,partial,2025-02-14T10:56:17.336399
ORD-00001288,14-02-2025,56:17.3,mustard,Odisha,rabi,69.1,5372.21,371223.43,C,processor,BUYER-00751,pending,paid,2025-02-14T10:56:17.336399
ORD-00001289,15-02-2025,56:17.3,mustard,Odisha,rabi,663.71,4749.61,3152366.89,B,processor,BUYER-00607,delivered,pending,2025-02-15T10:56:17.336399
ORD-00001290,15-02-2025,56:17.3,sunflower,Odisha,rabi,352.86,3375.85,1191193.68,C,retailer,BUYER-00380,pending,paid,2025-02-15T10:56:17.336399
ORD-00001291,15-02-2025,56:17.3,sesame,Telangana,rabi,51.94,7426.92,385769.2,C,processor,BUYER-00945,pending,partial,2025-02-15T10:56:17.336399
ORD-00001292,15-02-2025,56:17.3,sunflower,Maharashtra,rabi,712.21,4246.76,3024588.02,A,exporter,BUYER-00925,delivered,pending,2025-02-15T10:56:17.336399
ORD-00001293,16-02-2025,56:17.3,sesame,Maharashtra,rabi,349.06,7064.35,2465904.84,B,trader,BUYER-00071,completed,partial,2025-02-16T10:56:17.336399
